,Unnamed: 0,age-bracket,req-text,req-text-clean,Age,glex1,glex2,glex3,c,c50,c5025,cmean,c75,c7525
4650,24209,a17-30,"Gostaria de ter acesso ao número total de alunos matriculados atualmente na Instituição. Além do quantitativo total, por favor, disponibilizar também o quantitativo de acordo com os níveis dos cursos ofertados no órgão: técnico, superior, pós-graduação.",gostaria ter acesso número total alunos matriculados atualmente instituição além quantitativo total favor disponibilizar quantitativo acordo níveis cursos ofertados órgão técnico superior pósgraduação,0,-0.16494019359414944,1.9695036205033691,2.2232477836613787,1,1,-1,1,1,-1
4651,46241,a17-30,"Prezados, gostaria de saber quais empresas estão credenciadas para realizar a cobrança judicial e extrajudicial da caixa.",prezados gostaria saber quais empresas credenciadas realizar cobrança judicial extrajudicial caixa,0,1.8532899489340127,2.6465742217869734,1.1942740504311193,0,0,0,0,0,0
4654,23448,a31-42,Boa Tarde!!!! Gostaria de informações a respeito ao Número de vacâncias de técnicos do INSS_Gerência Executiva Campos dos Goytacazes- RJ do período entre Dezembro /2015 a outubro / 2016. Obrigado. Ricardo de Castro Silva,boa tarde gostaria informações respeito número vacâncias técnicos inssgerência executiva campos goytacazes rj período dezembro 2015 outubro 2016 obrigado ricardo castro silva,1,1.0442586219275294,1.820464827983915,1.7610288449978482,0,0,0,0,-1,-1
4655,28614,a43-xx,"Gostaria de saber se há alguma restrição de CNAE que pode entrar com pedido de patrocínio, ou se todos podem. E se há CNAE que não pode pedir patrocínio, quais são eles?",gostaria saber alguma restrição cnae pode entrar pedido patrocínio todos podem cnae pode pedir patrocínio quais,2,1.2112256382849522,1.2451056961294529,1.3835079898300688,0,0,0,0,-1,-1
4656,31820,a17-30,"Preciso da informação de como é composto o corpo docente total atualmente da universidade com uma separação por titulação(doutores, mestres, especialistas...) e por regime de trabalho (efetivos ou temporários). Ex.: 300 Doutores (20 temporários e 280 efetivos) 200 mestres (100 temporários e 100 efetivos) 100 especialistas (51 temporários e 50 efetivos) Obs.: não preciso da lista nominal, apenas os totais. Agradeço desde já.",preciso informação composto corpo docente total atualmente universidade separação titulaçãodoutores mestres especialistas regime trabalho efetivos temporários ex 300 doutores 20 temporários 280 efetivos 200 mestres 100 temporários 100 efetivos 100 especialistas 51 temporários 50 efetivos obs preciso lista nominal apenas totais agradeço desde,0,2.757033579005615,1.843507380776955,1.3535272151786049,0,0,0,0,0,0
4658,18453,a31-42,"Prezados senhores, Por motivo de pesquisa acadêmica relacionada à cooperação entre o Brasil e Moçambique, gostaria de solicitar os expedientes listados abaixo: telegramas da embaixada do Brasil em Maputo para a SERE no período de 1 de janeiro de 2015 até 31 de maio de 2016 despachos telegráficos da SERE para a embaixada do Brasil em Maputo no período de 1 de janeiro de 2015 até 31 de maio de 2016 Gostaria de solicitar os expedientes que façam referência no índice e ou no resumo ao seguinte termo: ""ProSAVANA"" Agradeço desde já pela atenção. Cordialmente",prezados senhores motivo pesquisa acadêmica relacionada cooperação brasil moçambique gostaria solicitar expedientes listados abaixo telegramas embaixada brasil maputo sere período 1 janeiro 2015 31 maio 2016 despachos telegráficos sere embaixada brasil maputo período 1 janeiro 2015 31 maio 2016 gostaria solicitar expedientes façam referência índice resumo seguinte termo prosavana agradeço desde atenção cordialmente,1,-0.12351797072884813,3.4933708622645936,3.812428231780245,1,1,-1,1,1,-1
4663,34498,a43-xx,"Fineza informar qual o grupo de redação indicado pelo comitê gestor da Base Nacional Comum para debater os pontos referentes a Reforma do Ensino Médio Lei 13415/2017, indicando os ajustes na versão 2 da BNCC ? Quando será realizado os seminários técnicos para discutir a parte comum da Base? Estes seminários será abertos a participação pública? Qual o prazo o comitê terá para concluir os trabalhos?",fineza informar grupo redação indicado comitê gestor base nacional comum debater pontos referentes reforma ensino médio lei 134152017 indicando ajustes versão 2 bncc realizado seminários técnicos discutir parte comum base seminários abertos participação pública prazo comitê concluir trabalhos,2,-0.03516859981459072,0.7311250181968482,0.7132463443437572,1,1,-1,-1,-1,-1
4664,21943,a17-30,"Olá, bom dia! Eu preciso conseguir a quantidade de CNHs no Brasil por região/estado para um trabalho da faculdade. Vocês poderiam me informar? Obrigada!",olá bom dia preciso conseguir quantidade cnhs brasil regiãoestado trabalho faculdade poderiam informar obrigada,0,0.8761212643045573,1.3418254692999585,0.21805885913655487,0,0,-1,-1,-1,-1
4668,36616,a31-42,"Boa noite, Solicito o Relatório individual do levantamento de governança de TI 2016 do Instituto Federal do Paraná realizado pelo Tribunal de Contas da União (TCU) com intuito de medir o iGovTI/2016. Os dados solicitados são relevantes para a minha pesquisa de mestrado que tem como tema ""A Atuação do comitê de TI para o direcionamento da Governança de TI nos IF's. Agradeço a colaboração, Att, Ana Raquel M. Correia Mestranda em Ciência da Computação/UFPE",boa noite solicito relatório individual levantamento governança ti 2016 instituto federal paraná realizado tribunal contas união tcu intuito medir igovti2016 dados solicitados relevantes pesquisa mestrado tema atuação comitê ti direcionamento governança ti ifs agradeço colaboração att ana raquel m correia mestranda ciência computaçãoufpe,1,-1.8660245589402014,0.846754647119358,1.8860253063953243,1,1,-1,1,-1,-1
4669,1905,a31-42,"1) Entre 21/06/1993 e a data deste pedido de informações, esse órgão/entidade, COM PRÉVIA LICITAÇÃO, firmou contratos de locação de imóveis (situados na cidade onde esteja a sede desse órgão/entidade e/ou no Distrito Federal), na condição de locatário? Caso a resposta a esta questão seja afirmativa, requeiro os números dos editais das licitações e os números dos respectivos contratos. 2) Entre 21/06/1993 e a data deste pedido de informações, esse órgão/entidade, SEM PRÉVIA LICITAÇÃO (contratação direta), firmou contratos de locação de imóveis, (situados na cidade onde esteja a sede desse órgão/entidade e/ou no Distrito Federal), na condição de locatário? Caso a resposta a esta questão seja afirmativa, requeiro os números dos contratos e os números dos respectivos processos administrativos. 3) Esse órgão/entidade é/foi parte locatária, nalgum contrato de locação de imóvel, (situado na cidade onde esteja a sede desse órgão/entidade e/ou no Distrito Federal), com vigência entre janeiro/2011 e dezembro/2015? Caso a resposta a esta questão (3) seja afirmativa, requeiro: a) cópias dos pareceres jurídicos precedentes às contratações, b) cópias dos termos de referência (projetos básicos) e dos respectivos contratos. SE as contratações houverem sido precedidas de licitações, requeiro também cópias dos respectivos editais. 4) Alguns órgãos/entidades da Administração Pública Federal, em procedimento que parece voltado à instaurar desestímulo quanto ao uso da Lei 12.527/2011 (e decreto regulamentador), orientam os cidadãos que requerem informações a realizar pesquisas no Portal da Transparência (e/ou noutras páginas eletrônicas) sem fornecer elementos suficientes/eficazes (tais como links, números dos contratos, números dos processos administrativos etc.) para que as informações requeridas sejam encontradas, dentre milhares de outras. Caso seja este o procedimento adotado nesse órgão/entidade, requeiro o nome e o cargo da autoridade que o tenha determinado.",1 21061993 data deste pedido informações órgãoentidade prévia licitação firmou contratos locação imóveis situados cidade onde sede desse órgãoentidade eou distrito federal condição locatário caso resposta questão afirmativa requeiro números editais licitações números respectivos contratos 2 21061993 data deste pedido informações órgãoentidade prévia licitação contratação direta firmou contratos locação imóveis situados cidade onde sede desse órgãoentidade eou distrito federal condição locatário caso resposta questão afirmativa requeiro números contratos números respectivos processos administrativos 3 órgãoentidade éfoi parte locatária nalgum contrato locação imóvel situado cidade onde sede desse órgãoentidade eou distrito federal vigência janeiro2011 dezembro2015 caso resposta questão 3 afirmativa requeiro cópias pareceres jurídicos precedentes contratações b cópias termos referência projetos básicos respectivos contratos contratações sido precedidas licitações requeiro cópias respectivos editais 4 alguns órgãosentidades administração pública federal procedimento parece voltado instaurar desestímulo quanto uso lei 125272011 decreto regulamentador orientam cidadãos requerem informações realizar pesquisas portal transparência eou noutras páginas eletrônicas fornecer elementos suficienteseficazes tais links números contratos números processos administrativos etc informações requeridas encontradas dentre milhares outras caso procedimento adotado nesse órgãoentidade requeiro nome cargo autoridade determinado,1,-1.481110617994461,2.8001555879280025,6.116710581198647,1,1,-1,-1,-1,1
4670,43245,a17-30,"Solicito informação dos e-mails das empresas que fizeram download dos editais de pregões eletrônicos, registro de preços, concorrências e tomada de preços deste órgão, no ano de 2016. Tal documento chama-se termo de retirada de editais, que pode ser acessado, no sistema Compras Governamentais, por meio do seguinte passo: SIASGWEB, depois SIDEC, depois AVISO, depois CONSULTA TERMO DE RETIRADA DE EDITAL. Destaco que tais informações não têm caráter pessoal, não geram trabalhos adicionais e não estão classificadas como restritas, sendo de livre acesso a qualquer pessoa, nos termos do princípio constitucional da publicidade. Quanto a esse pleito a CGU já se manifestou por diversas vezes garantindo o direito do requerente a tais informações, como comprovado pelos pareceres em anexo. Solicito que, se possível, as informações venham em word ou Excel.",solicito informação emails empresas fizeram download editais pregões eletrônicos registro preços concorrências tomada preços deste órgão ano 2016 tal documento chamase termo retirada editais pode acessado sistema compras governamentais meio seguinte passo siasgweb sidec aviso consulta termo retirada edital destaco tais informações têm caráter pessoal geram trabalhos adicionais classificadas restritas sendo livre acesso qualquer pessoa termos princípio constitucional publicidade quanto pleito cgu manifestou diversas vezes garantindo direito requerente tais informações comprovado pareceres anexo solicito possível informações venham word excel,0,0.9082915067538879,2.1364542189301665,2.3912594339662188,0,0,0,0,-1,-1
4674,11934,a43-xx,"Prezado(a) Senhor(a), Gostaria de solicitar dados referentes ao número de contratos, unidades contratadas, recursos contratados e unidades entregues do Programa Minha Casa, Minha Vida por ano desde o lançamento do programa até 2015 (PMCMV 1 e 2), faixas (1, 2 e 3), modalidade (FAR, entidades, rural e oferta pública) e recursos (FAR, FDS, OGU e FGTS), para cada um dos 26 estados e o Distrito Federal. Se possível, gostaria que os dados fossem fornecidos em uma única tabela de planilha Excel (XLS ou XLSX), cujos dados estivessem nas colunas e as 27 UF nas linhas. Desde já agradeço a sua atenção. Cordialmente, Paulo C. Avila",prezadoa senhora gostaria solicitar dados referentes número contratos unidades contratadas recursos contratados unidades entregues programa casa vida ano desde lançamento programa 2015 pmcmv 1 2 faixas 1 2 3 modalidade far entidades rural oferta pública recursos far fds ogu fgts cada 26 estados distrito federal possível gostaria dados fornecidos única tabela planilha excel xls xlsx cujos dados colunas 27 uf linhas desde agradeço atenção cordialmente paulo c avila,2,1.2887952081798488,4.179226671321857,3.9354492936687646,0,0,0,0,0,-1
4677,45327,a31-42,"Estou realizando uma pesquisa sobre os Grupos de Pesquisas das instituições de ensino. Para tanto solicito as seguintes informações: 1-Ano de Criação do Grupo de Pesquisa correspondente? 2- Documento (Resolução, Portaria, entre outros) que institucionaliza esse Grupo de Pesquisa na instituição. Solicito envio de documento em anexo.",realizando pesquisa sobre grupos pesquisas instituições ensino tanto solicito seguintes informações 1ano criação grupo pesquisa correspondente 2 documento resolução portaria outros institucionaliza grupo pesquisa instituição solicito envio documento anexo,1,-2.9429787563881478,0.6401348761468667,2.283539072453087,1,1,1,1,-1,-1
4679,21729,a17-30,"Bom dia, Gostaria de saber se existe algum código de vaga para assistente de alunos no Campus Petrolina do If Sertão PE, e se existe algum código de vaga no campus Juazeiro/BA do IFBA. Atenciosamente,",bom dia gostaria saber existe algum código vaga assistente alunos campus petrolina if sertão pe existe algum código vaga campus juazeiroba ifba atenciosamente,0,-0.024661924875104352,2.3010770318613814,2.5309492188570197,1,1,-1,-1,-1,-1
4685,5710,a43-xx,Gostaria de cópia digital dos contratos firmados com escritórios de advocacia para defesa do contencioso da empresa/entidade/órgão nos últimos 48 (quarenta e oito) meses. Obrigada,gostaria cópia digital contratos firmados escritórios advocacia defesa contencioso empresaentidadeórgão últimos 48 quarenta oito meses obrigada,2,-0.256604726501224,-0.9708418166168832,-0.9975738967323304,2,2,-1,-1,-1,-1
4686,12817,a17-30,"olá boa noite estou fazendo um relatório de pesquisa sobre os direitos da mulher indígena ou seja suas lutas e conquistas , gostaria de saber se vocês tem algo relacionado a esse tema, ou seja dados de direitos conquistados por mulheres indígenas no Brasil e no Estado do Ceará, ficarei agradecida com as informações, e também coloquei funai que é de onde talvez as informações seja mais esclarecidas né?",olá boa noite fazendo relatório pesquisa sobre direitos mulher indígena lutas conquistas gostaria saber algo relacionado tema dados direitos conquistados mulheres indígenas brasil estado ceará ficarei agradecida informações coloquei funai onde talvez informações esclarecidas né,0,1.011761411837232,2.6083371364417327,2.4526233511390503,0,0,0,0,-1,-1
4689,16811,a17-30,"Prezados, solicito o Quadro de Referência atualizado constando as informações referentes aos códigos de vagas existentes na Instituição para o cargo de Professor do Magistério Superior, separado por curso, existência de concurso vigente ou não para cada cargo. Tenho interesse específico em vagas para professor de engenharia florestal, ciências florestais, recursos florestais e/ou áreas correlatas. Atenciosamente,",prezados solicito quadro referência atualizado constando informações referentes códigos vagas existentes instituição cargo professor magistério superior separado curso existência concurso vigente cada cargo interesse específico vagas professor engenharia florestal ciências florestais recursos florestais eou áreas correlatas atenciosamente,0,0.8703853426159243,1.8081224932381117,1.6349463681423977,0,0,-1,-1,-1,-1
4693,29082,a31-42,"Olá, Eu gostaria de receber dados a respeito das compras mensais de medicamentos feitas pelo governo. Gostaria de obter, mês a mês, de janeiro de 2014 até fevereiro de 2017, a quantidade de medicamentos genéricos comprados e o desembolso com eles e a quantidade de medicamentos referência comprados e o desembolso com eles. Peço para receber isso em forma de documento para planilha --de Excel ou um arquivo com dados separados por vírgulas ou outra forma de separar. Agradeço de antemão, Felipe Gutierrez",olá gostaria receber dados respeito compras mensais medicamentos feitas governo gostaria obter mês mês janeiro 2014 fevereiro 2017 quantidade medicamentos genéricos comprados desembolso quantidade medicamentos referência comprados desembolso peço receber forma documento planilha excel arquivo dados separados vírgulas outra forma separar agradeço antemão felipe gutierrez,1,1.4862267151592243,2.6400242990392497,1.5633484820891406,0,0,0,0,0,0
4695,38237,a43-xx,"Bom dia, gostaria da relação atualizada do quadro de referência dos servidores técnico administrativo para o cargo de Contador (ocupados e vagos) do IFMA. Obrigada.",bom dia gostaria relação atualizada quadro referência servidores técnico administrativo cargo contador ocupados vagos ifma obrigada,2,0.7850947703113305,1.302234251878624,0.8402834119955472,0,0,-1,-1,-1,-1
4697,38849,a43-xx,"Paguei GRU em 2014, quero solicitar passaporte agora em 2017. Tenho que pagar complemento da guia?",paguei gru 2014 quero solicitar passaporte agora 2017 pagar complemento guia,2,-0.4310761584395252,-0.9558236010883937,-1.083710221291353,2,2,-1,2,2,-1
4698,25266,a31-42,"Caros, Prestarei o proximo concurso para o Campus Ribeirão da Neves e Gostaria de saber as seguintes informações: - Quais os valores atuais de beneficios dos sevidores (vale refeição, abono família e etc)? Qual o plano de saúdeW - Qual o horario de trabalho dos cargos vagos de Auxiliar de Biblioteca e Administrador para o referido campus? Obrigado Flávio Maciel",caros prestarei proximo concurso campus ribeirão neves gostaria saber seguintes informações quais valores atuais beneficios sevidores vale refeição abono família etc plano saúdew horario trabalho cargos vagos auxiliar biblioteca administrador referido campus obrigado flávio maciel,1,1.0203705298681753,1.824634373274046,1.4357120466562256,0,0,0,0,-1,-1
4701,31158,a17-30,Olá gostaria de saber a quantidade de códigos vagos para arquivista no UFRPE atualmente.,olá gostaria saber quantidade códigos vagos arquivista ufrpe atualmente,0,1.3078983393607535,2.285523808153412,1.5246285761467693,0,0,0,0,0,-1
4702,9718,a43-xx,"Gostaria de saber como devo proceder para solicitar pagamento de pensão (vitalícia) que deixou de ser feito neste mês de janeiro. A fim de comprovação de dados, anexo contracheque de novembro último(o mês de dezembro foi pago normalmente). Antecipadamente, agradeço.",gostaria saber devo proceder solicitar pagamento pensão vitalícia deixou feito neste mês janeiro fim comprovação dados anexo contracheque novembro últimoo mês dezembro pago normalmente antecipadamente agradeço,2,-0.9387791484214206,-0.959696417648779,-0.7030093088212657,2,2,2,2,2,-1
4703,9201,a31-42,ENVIAR COPIA CONTRATO CONCESSÃO DE TRANSMISSÃO 04/2016,enviar copia contrato concessão transmissão 042016,1,-0.4974336733106569,-1.0523731233388185,-0.8876667531445426,2,2,-1,2,2,-1
4704,26387,a17-30,"Prezados, bom dia, Estava pesquisando sobre a alocação de vagas adicionais em concursos públicos e fiquei com uma dúvida. Não página de perguntas e respostas do MPOG, verifiquei o seguinte: ""26. Se o edital previr vagas por cargo/área/localidade, o adicional de 50% deve ser distribuído proporcionalmente? A Administração possui discricionariedade para distribuir as vagas decorrentes de convocação adicional. Porém, não poderá extrapolar o limite de até 50% das vagas previstas por cargo/área/localidade. Por exemplo, caso seja autorizado um concurso para 40 vagas, tendo sido distribuídas 20 vagas para uma localidade A e 20 vagas para uma localidade B, o Ministério do Planejamento pode autorizar, no máximo, um adicional de 10 vagas para cada localidade."" Dai surge a minha dúvida. No concurso do IBGE, regido pelo Edital 02/2015, foram ofertadas um total de 39 vagas para o estado da Bahia. Essas 39 vagas foram distribuídas em 11 cidades. Em Alagoinhas e Teixeira de Freitas, foram ofertadas 2 vagas, em Salvador 27 vagas, e nas outras 8 cidades, apenas 1 vaga. Caso o adicional de 50% (19 vagas para a Bahia) seja autorizado pelo Ministro, cada cidade do interior da Bahia pode receber no máximo 1 vaga adicional, e Salvador obrigatoriamente será contemplada com o mínimo de 9 vagas. Essa minha conclusão esta correta? Uma cidade com apenas 1 vaga original no edital não pode ser contemplada com 2 vagas adicionais, correto? Agradeço desde já,",prezados bom dia pesquisando sobre alocação vagas adicionais concursos públicos fiquei dúvida página perguntas respostas mpog verifiquei seguinte 26 edital previr vagas cargoárealocalidade adicional 50 deve distribuído proporcionalmente administração possui discricionariedade distribuir vagas decorrentes convocação adicional porém poderá extrapolar limite 50 vagas previstas cargoárealocalidade exemplo caso autorizado concurso 40 vagas tendo sido distribuídas 20 vagas localidade 20 vagas localidade b ministério planejamento pode autorizar máximo adicional 10 vagas cada localidade dai surge dúvida concurso ibge regido edital 022015 ofertadas total 39 vagas estado bahia 39 vagas distribuídas 11 cidades alagoinhas teixeira freitas ofertadas 2 vagas salvador 27 vagas outras 8 cidades apenas 1 vaga caso adicional 50 19 vagas bahia autorizado ministro cada cidade interior bahia pode receber máximo 1 vaga adicional salvador obrigatoriamente contemplada mínimo 9 vagas conclusão correta cidade apenas 1 vaga original edital pode contemplada 2 vagas adicionais correto agradeço desde,0,7.425542911341795,14.914930638905286,11.215634937504436,0,0,-1,-1,-1,0
4706,27956,a17-30,"Boa tarde, gostaria de ter acesso ao Quadro de Referência dos Servidores Técnico Administrativos da Universidade Federal so Sul da Bahia.",boa tarde gostaria ter acesso quadro referência servidores técnico administrativos universidade federal so sul bahia,0,0.9837877258580059,1.7094193587786246,1.4187466191987181,0,0,0,0,-1,-1
4707,17283,a43-xx,"Gostaria de saber como está o andamento das obras da Hidroelétrica de Marabá, que está no PAC e até hoje não temos nenhuma confirmação de início. Acho um absurdo a letargia desse processo visto que tanto Lula, quanto Dilma vieram a Marabá e anunciaram a construção. Precisamos saber do novo governo uma posição verdadeira, pois não aguentamos mais inverdades.",gostaria saber andamento obras hidroelétrica marabá pac hoje nenhuma confirmação início acho absurdo letargia desse processo visto tanto lula quanto dilma vieram marabá anunciaram construção precisamos saber novo governo posição verdadeira pois aguentamos inverdades,2,-0.3359660616351422,-0.4908996832507351,-0.6976061208268803,2,2,-1,-1,2,-1
4708,31587,a31-42,"VENHO AGRADECER, ÀS PESSOAS ENVOLVIDAS PELA INFORMAÇÃO PASSADA A RESPEITO DA MINHA SOLICITAÇÃO FEITA. MUITO BEM ESCLARECIDA A MESMA.",venho agradecer pessoas envolvidas informação passada respeito solicitação feita bem esclarecida mesma,1,1.8550436657620002,1.4415092515439336,0.3780873783478156,0,0,0,0,0,0
4709,1383,a17-30,"Gostaria de saber a respeito dos admitidos do concurso 2014, em especial cargo 6000 - Analista de processamento. A minha duvida é em relação ao numero de admitidos, que até a presente data, teve um numero minimo(uma admissão), porem não substancial em comparação as lotações de SP e RJ (em media 28 admissões) a mesma especialização teve o numero de admissões bem maior nestes locais. Devido a esses fatos vem as seguintes perguntas: Há interesse da parte da dataprev em chamar a todos? Se não qual a previsão de admissões em relação as posições oficiais do concurso, obedecendo a sua diretriz de planejamento estratégico, e o valor orçamentário do DEST? Caso não seja a pretensão de admitir mais no DF,há pretensão de SP ou RJ chamar mais concursados que não foram admitidos para lotar no DF? Isso incluindo vagas PDC e PNP, valendo-se o item do edita nº 2.2, 7.7.9 e 8.6.1 que diz respeito a admitir através de reaproveitamento para o mesmo cargo/perfil, considerando que em nenhuma das lotações foi fechado a quantidade de vagas pedida originalmente no edita. Quais são os principais critérios para criar a quantidade de vagas no edital, e por que o receio de criar um edital com vagas efetivas? Essa ultima pergunta pode ser precipitada, mas pretende-se prorrogar este ultimo edital ? Essas questões são levantadas devido a um sentimento de insegurança que há na prosperidade que a dataprev, vem apontando em suas ultimas noticias, prêmios em revistas conceituadas na área, relatório anual com resultado promissor,reestruturação dos data center, com novas tecnologias de maior eficiência energética, mas sem mostrar expectativa de novos contratados pelo concurso levando-se em conta que não houve vagas de caráter efetivo no edital, todas foram das ""esperançosas"" cadastro de reserva.",gostaria saber respeito admitidos concurso 2014 especial cargo 6000 analista processamento duvida relação numero admitidos presente data numero minimouma admissão porem substancial comparação lotações sp rj media 28 admissões mesma especialização numero admissões bem maior nestes locais devido fatos vem seguintes perguntas interesse parte dataprev chamar todos previsão admissões relação posições oficiais concurso obedecendo diretriz planejamento estratégico valor orçamentário dest caso pretensão admitir dfhá pretensão sp rj chamar concursados admitidos lotar df incluindo vagas pdc pnp valendose item edita nº 22 779 861 diz respeito admitir através reaproveitamento cargoperfil considerando nenhuma lotações fechado quantidade vagas pedida originalmente edita quais principais critérios criar quantidade vagas edital receio criar edital vagas efetivas ultima pergunta pode precipitada pretendese prorrogar ultimo edital questões levantadas devido sentimento insegurança prosperidade dataprev vem apontando ultimas noticias prêmios revistas conceituadas área relatório anual resultado promissorreestruturação data center novas tecnologias maior eficiência energética mostrar expectativa novos contratados concurso levandose conta vagas caráter efetivo edital todas esperançosas cadastro reserva,0,2.0076062483916255,3.911804629206956,3.7370449039447657,0,0,0,0,-1,0
4710,30412,a43-xx,"Caros Pró-reitores e Diretores de Pesquisa Sou servidora (docente) no Instituto Federal de Sergipe (IFS) e atualmente estou desenvolvendo uma pesquisa (de doutorado em Ciência da Propriedade Intelectual/UFS) sobre Ciência, tecnologia e inovação nos Institutos Federais com a finalidade coletar dados para a construção de indicadores. Espero poder contar com a colaboração dos colegas da Rede Federal no sentido de responder ao questionário anexo Excel. As informações do NIT podem ser respondidas no link https://pt.surveymonkey.com/r/GF8N33K Sendo assim desde já agradeço a atenção e segue anexo a carta de apresentação da pesquisadora devidamente assinada inclusive pelos orientador. Qualquer dúvida estamos a disposição para maiores esclarecimentos",caros próreitores diretores pesquisa servidora docente instituto federal sergipe ifs atualmente desenvolvendo pesquisa doutorado ciência propriedade intelectualufs sobre ciência tecnologia inovação institutos federais finalidade coletar dados construção indicadores espero poder contar colaboração colegas rede federal sentido responder questionário anexo excel informações nit podem respondidas link httpsptsurveymonkeycomrgf8n33k sendo assim desde agradeço atenção segue anexo carta apresentação pesquisadora devidamente assinada inclusive orientador qualquer dúvida disposição maiores esclarecimentos,2,-0.9066594632236191,-0.36840777385222223,-1.3784085212022223,2,2,-1,2,2,-1
4711,22120,a43-xx,"Olá, gostaria de saber a quantidade de cargos de assistente em administração vagos na UFc de fortaleza no mês de setembro do ano 2015. Grato.",olá gostaria saber quantidade cargos assistente administração vagos ufc fortaleza mês setembro ano 2015 grato,2,2.3134585022236376,1.3766876199271492,0.22681211856842143,0,0,0,0,0,0
4713,34887,a31-42,"Prezada equipe do Ministério da Saúde, bom dia. Em complemento ao pedido de informações 25820.001811/2017-51, observada a vacância dos cargos públicos, e a não previsão de concurso para preenchimento, consulto V.Sas. acerca da possibilidade de nomeação de cidadão já aprovado em concurso público para o mesmo tipo de cargo (""Técnico de Comunicação Social"") - com nome e situação de aprovado devidamente publicada no Diário Oficial da União. Eu explico: Observado que o art. 37º da Constituição Federal, em seu inciso II do caput, explica que ""A investidura em cargo ou emprego público depende de aprovação prévia em concurso público de provas ou de provas e títulos, de acordo com a natureza e a complexidade do cargo ou emprego (...)"", e conforme inciso anterior, ""os cargos, empregos e funções públicas são acessíveis aos brasileiros que preencham os requisitos estabelecidos em lei"". Na falta de legislação específica, observamos o preconizado na lei nº 8.112, de 11/12/1990: No art. 10, a lei explica que ""a nomeação para cargo de carreira ou cargo isolado de provimento efetivo depende de prévia habilitação em concurso público de provas"", desde que esteja dentro do prazo de validade. Ou seja, em havendo vacância de cargo público, um órgão pode dar provimento à nomeação de cidadão que tenha sido aprovado em concurso público, mesmo que tenha para outro órgão (desde que a aprovação tenha sido para o mesmo tipo de cargo, conforme tabela do SIAPE). Portanto, face ao exposto, consulto se o órgão gostaria de fazer a nomeação de candidato aprovado em concurso público para a vaga de ""Técnico de Comunicação Social - DF"", cuja situação de aprovação na DPU foi publicada no Diário Oficial da União em 21/03/2016 (ou seja, dentro do período de validade). Com isto o órgão aproveitaria jornalista qualificado, devidamente aprovado em concurso público, e aumentaria sua equipe de comunicação social, com um procedimento dentro da lei. Obrigado",prezada equipe ministério saúde bom dia complemento pedido informações 25820001811201751 observada vacância cargos públicos previsão concurso preenchimento consulto vsas acerca possibilidade nomeação cidadão aprovado concurso público tipo cargo técnico comunicação social nome situação aprovado devidamente publicada diário oficial união explico observado art 37º constituição federal inciso ii caput explica investidura cargo emprego público depende aprovação prévia concurso público provas provas títulos acordo natureza complexidade cargo emprego conforme inciso anterior cargos empregos funções públicas acessíveis brasileiros preencham requisitos estabelecidos lei falta legislação específica observamos preconizado lei nº 8112 11121990 art 10 lei explica nomeação cargo carreira cargo isolado provimento efetivo depende prévia habilitação concurso público provas desde dentro prazo validade havendo vacância cargo público órgão pode dar provimento nomeação cidadão sido aprovado concurso público outro órgão desde aprovação sido tipo cargo conforme tabela siape portanto face exposto consulto órgão gostaria fazer nomeação candidato aprovado concurso público vaga técnico comunicação social df cuja situação aprovação dpu publicada diário oficial união 21032016 dentro período validade órgão aproveitaria jornalista qualificado devidamente aprovado concurso público aumentaria equipe comunicação social procedimento dentro lei obrigado,1,-3.5750539940706862,7.978040945613104,9.899238369202099,1,1,1,1,1,1
4714,17736,a31-42,Prezados Gostaria de saber qual o quantitativo de vagas livres e ocupadas para o cargo de Técnico em Secretariado.,prezados gostaria saber quantitativo vagas livres ocupadas cargo técnico secretariado,1,1.3483510921973123,2.814093862211498,2.181048756571166,0,0,0,0,-1,-1
4716,25828,a43-xx,"matrícula da educação básica por etapa de ensino e escola do município de Cataguases, MG Escola Estadual Escola Municipal Escola Privada Do Censo Escolar 2016",matrícula educação básica etapa ensino escola município cataguases mg escola estadual escola municipal escola privada censo escolar 2016,2,-0.5718738650676419,-3.795454182289191,-1.5554240380423288,2,2,-1,-1,2,2
4720,45141,a31-42,"Gostaria de saber se há cargos vagos de ""Técnico em Regulação de Aviação Civil"" na ANAC em Brasília-DF. Se sim, quantos. Além disso, há alguma previsão de mais nomeações nesse cargo antes do fim da vigência do último concurso? Grato.",gostaria saber cargos vagos técnico regulação aviação civil anac brasíliadf sim quantos além disso alguma previsão nomeações nesse cargo antes fim vigência último concurso grato,1,2.9498814177629034,3.438920732633852,1.9579190209899964,0,0,0,0,0,0
